proxyWallet,asset,conditionId,size,avgPrice,initialValue,currentValue,cashPnl,percentPnl,totalBought,realizedPnl,percentRealizedPnl,curPrice,redeemable,mergeable,title,slug,icon,eventId,eventSlug,outcome,outcomeIndex,oppositeOutcome,oppositeAsset,endDate,negativeRisk
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,88353015310878052842882820474557035259831207336057996067881670337996035830076,0x26d352110c4f97ea7414193b7bffb072476813d8c2db091d8f072cc52c545492,1201.01,0.03,36.0303,35.429795,-0.600505,-1.6666666666666667,2048.77,374.362,-42.355381746120834,0.0295,False,False,Will Trump cut corporate taxes in 2025?,will-trump-cut-corporate-taxes-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-cut-corporate-taxes-in-2025-llHSAgObSKok.jpg,16435,will-trump-cut-corporate-taxes-in-2025,Yes,0,No,87834887981839450821003687794078994274277064017307101235392310170055689799966,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,108203096973522557187956011208704058932669331103920309954986302296600584262828,0x0ad5b9652b8808850978b6f1f0fcea61d81739a6fea27462665f387e0468cf98,1189.968913,0.027232,32.405233438816,77.347979345,44.942745906184,138.689776733255,1219.968913,14.37513,132.82024970018534,0.065,False,False,Will Hamnet win Best Cinematography at the 98th Academy Awards?,will-hamnet-win-best-cinematography-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50390,oscars-2026-best-cinematography-winner,Yes,0,No,53190383423868543699383951097046561306916624081222406202971211130942892057428,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,115701848433663671275576149466993261649439269214225937966398285433966889013487,0xcc4af0ceb87fd172d0ce8313a7b155b8a6ed43b9cb71443352e70fd7c10e6352,1189.264011,0.961091,1142.990937596001,1180.9391629230001,37.94822532699895,3.32008103290947,4013.812719,-533.783049,-69.38701253670523,0.993,False,False,Will Trump sell 25k-100k Gold Cards in 2025?,will-trump-sell-25k-100k-gold-cards-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-sell-25k-100k-gold-cards-in-2025-dqrwBGlY2hdg.jpg,19720,how-many-gold-cards-will-trump-sell-in-2025,No,1,Yes,96098340223885421947666860782165782269891390835913343762568225323121660499010,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,8103546965083923990046582852133737131443701928183022481441582835230053627522,0x1b1a0db855605be08bc48326d6b16c1c170f375f4b168e3cfee389a31b7cb2a3,1182.46,0.022128,26.16547488,224.6674,198.50192512,758.6406362979031,1298.2,56.132279,682.0894010688942,0.19,False,False,Will Ja'Marr Chase be the Top Fantasy Wide Receiver for the 2025–26 NFL Regular Season?,will-jamarr-chase-be-the-top-fantasy-wide-receiver-for-the-202526-nfl-regular-season,https://polymarket-upload.s3.us-east-2.amazonaws.com/be4404aa-b35d-462a-a1a9-6dd6ce577194.png,35911,fantasy-football-top-wr-2025,Yes,0,No,43602650903215454338674144022737504435143012402338097297287389226476956536284,2026-01-10,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,94894170801227383410923339873735437162498242164827571973992355906626739022385,0xcdcd3fc5cf560770987b743bed2321383e1d853812fb9ba60118ca74eebdd0d0,1180.01,0.288811,340.79986811,407.10344999999995,66.30358188999999,19.45528390539141,1180.01,0.0,19.455283905391397,0.345,False,False,Will A Minecraft Movie be the second highest grossing movie of 2025?,will-a-minecraft-movie-be-the-second-highest-grossing-movie-of-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-a-minecraft-movie-be-the-top-grossing-movie-of-2025-XSdGllvPbt2R.jpg,38008,second-highest-grossing-movie-in-2025,Yes,0,No,72919418610391167967892102258795470781987199578442787727464224533290121072311,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,65593630375288314865530777050408478817562245130359823272183997232057058113280,0x7e7f59ff239a1ee48639c75a64cc459980f04baf138381d5ec161d7e4a8c6ef6,1172.87,0.124457,145.97188159,0.0,-145.97188159,-100.0,2700.15,47.987534,-99.99998572022997,0.0,True,False,Will the Democratic candidate win the  NYC mayoral election?,will-the-democratic-candidate-win-the-new-york-city-mayoral-election,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-democratic-candidate-win-the-new-york-city-mayoral-election-AwC7y1zuKh_O.jpg,23245,will-the-democratic-candidate-win-the-new-york-city-mayoral-election,No,1,Yes,28623334256148359741964796687786636925267341114782498553559738490623028988156,2025-11-04,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,90227468474066947769282865686579889615387538259817709314582056269946317021346,0x415fd8fd1fe843a0cc164cabf56bfa867f0d739f029db04dc083880a2f27ce65,1167.150034,0.928578,1083.789844271652,1136.804133116,53.01428884434795,4.891565382768056,2857.419817,-686.354351,-57.15571108596043,0.974,False,False,John Bolton in jail in 2025?,john-bolton-in-jail-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/john-bolton-in-jail-in-2025-Miz_Fxn9GL6K.jpg,39679,john-bolton-in-jail-in-2025,No,1,Yes,18952023070548502348168861070550111464578172742887339191262103857332917668915,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,69539866920971893324539701255733985995005298853448247993841542507119576740580,0x4a48f9a1e2cd2a274ff636ba53326479cafad09e21ce526aa7b07e3add67575a,1166.9121,0.018711,21.8340923031,18.6705936,-3.1634987030999957,-14.48880337769225,1414.3921,111.366,-29.450507243327202,0.016,False,False,Will CR win the most seats in the 2026 Colombian Chamber of Representatives election?,will-cr-win-the-most-seats-in-the-2026-colombian-chamber-of-representatives-election,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-cr-win-the-most-seats-in-the-2026-colombian-chamber-of-representatives-election-XQXDMFjlE4lx.png,34581,colombia-chamber-of-representatives-election-winner,Yes,0,No,9491733495035419376677601920855701893372536685880190188673665150812579886325,2026-03-08,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,69133598078935461476486280572699320559447201399898451225025948756650480569276,0x86a7a490aee73aeeaa9c5216764024fdecadf0f071090fa32aa62145cc4ce169,1161.899997,0.026424,30.702045520728,58.675949848500004,27.973904327772008,91.11413866182261,1161.899997,0.0,91.11413866182261,0.0505,False,False,Will Kyler Murray be the Top Fantasy Quarterback of the 2025-26 NFL Regular Season?,will-kyler-murray-be-the-top-fantasy-quarterback-of-the-2025-26-nfl-regular-season,https://polymarket-upload.s3.us-east-2.amazonaws.com/be4404aa-b35d-462a-a1a9-6dd6ce577194.png,35909,fantasy-football-top-qb-2025,Yes,0,No,3030006909288494467870283951221967181035030416042469331577955176266379205763,2026-01-10,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,103248158629775720917615381141972575043454456723501043237299061815665466748240,0x419b2c54a8281fa8dafbc6aeec3d97c4b27db159b1573df37238ab93ce3408f9,1161.160758,0.030392,35.289997757136,2.3223215159999997,-32.967676241136004,-93.41932087391419,1560.299997,178.236094,-95.10234388632622,0.002,False,False,Will Joe Burrow be the Top Fantasy Quarterback of the 2025-26 NFL Regular Season?,will-joe-burrow-be-the-top-fantasy-quarterback-of-the-2025-26-nfl-regular-season,https://polymarket-upload.s3.us-east-2.amazonaws.com/be4404aa-b35d-462a-a1a9-6dd6ce577194.png,35909,fantasy-football-top-qb-2025,Yes,0,No,75102857834808559715340814204428937078858902499170732996118641905094477733819,2026-01-10,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,105464296479906412884109118551005498402825818216352940563282703553280196166965,0x73b65af199505537a0a8bab3e75b07cd468c0e13c5c7df506e0ae361597f3c21,1160.157893,0.646554,750.104726350722,823.71210403,73.60737767927802,9.812946791760629,1435.157893,-37.80107,-11.22903497315385,0.71,False,False,Will No Other Choice be nominated for Best Picture at the 98th Academy Awards?,will-no-other-choice-be-nominated-for-best-picture-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50248,oscars-2026-best-picture-nominations,No,1,Yes,34213041257985301303568484935681069514195819808346668447600799360091700864427,2026-01-22,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,50122756539063109531051127860108142919825949636146764441200140989439849395730,0xa636b06d6cdec7833e875beb0109c4a621314fb9bbf5fdaaae0388024c0ae66e,1157.899997,0.026829,31.065299019513,330.00149914499997,298.93620012548695,962.2833501062283,1157.899997,0.0,962.2833501062283,0.285,False,False,Will Bo Nix be the Top Fantasy Quarterback of the 2025-26 NFL Regular Season?,will-bo-nix-be-the-top-fantasy-quarterback-of-the-2025-26-nfl-regular-season,https://polymarket-upload.s3.us-east-2.amazonaws.com/be4404aa-b35d-462a-a1a9-6dd6ce577194.png,35909,fantasy-football-top-qb-2025,Yes,0,No,21145253097970820389996567622106581511857949055792393235197311890746100950338,2026-01-10,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,26389031528935859248351506187520385107268865653509249399606668853316308407628,0xfa3914fa479550800940998e0a222b29e6a31deacc7925b53ee306e3782c714f,1157.899997,0.027002,31.265615718994,370.52799904,339.262383321006,1085.0974001925783,1157.899997,0.0,1085.0974001925783,0.32,False,False,Will Justin Herbert be the Top Fantasy Quarterback of the 2025-26 NFL Regular Season?,will-justin-herbert-be-the-top-fantasy-quarterback-of-the-2025-26-nfl-regular-season,https://polymarket-upload.s3.us-east-2.amazonaws.com/be4404aa-b35d-462a-a1a9-6dd6ce577194.png,35909,fantasy-football-top-qb-2025,Yes,0,No,41375762625086982746870494365791213663825893004606459921761919311490883356398,2026-01-10,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,17882473334811907624380966341284691300954650443376954857179411973541909805699,0xfa74239cef99a76cc3d1e515eeb1893e64c7958f11dade8af98340287f7eacfc,1152.691641,0.731035,842.657933778435,1072.00322613,229.34529235156512,27.21689112012422,1604.691641,-90.450951,-8.616814054198949,0.93,False,False,Will Pope Leo XIV meet with Donald Trump in 2025?,will-pope-leo-xiv-meet-with-donald-trump-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-pope-leo-xiv-meet-with-in-2025-ceFDgK0g8lHG.jpg,24883,who-will-pope-leo-xiv-meet-with-in-2025,No,1,Yes,74499061159791543872788705814802785761368949276630122610930926293174567617045,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,99557775017057057923261753011478434187466366087044220748241759897632800293711,0x44b11a0f2e9b5260986173d77f347b087eadb98b991463404dbc95cb9fafaa14,1150.992314,0.141041,162.337106958874,0.575496157,-161.76161080187399,-99.6454931544728,1150.992314,0.0,-99.6454931544728,0.0005,False,False,Will Abigail Spanberger win by 18%+?,will-abigail-spanberger-win-by-18,https://polymarket-upload.s3.us-east-2.amazonaws.com/margin-of-victory-for-mikie-sherrill-in-the-virginia-gubernatorial-election-M4405n-bmU3v.jpg,43173,virginia-governor-election-margin-of-victory,Yes,0,No,31181470209889182261600918251957709859955968794066620144518951539039094249846,2025-11-04,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,56404155124201819399344784414762486497077897629360006224254168720755669213538,0x0ed3b7519ed60c2355c59910e9c99b36f62411a26f24af0242a551dc19bbb938,1143.493,0.009275,10.605897575,2.8587325,-7.747165075000001,-73.04582210242589,1196.493,24.981497,-74.23956254744787,0.0025,False,False,Will J.D. Vance be the first to leave the Trump Cabinet in 2025?,will-jd-vance-be-the-first-to-leave-the-trump-cabinet-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-be-the-first-to-leave-the-trump-cabinet-7yoh_QeiiNXH.jpg,32802,who-will-be-the-first-to-leave-the-trump-cabinet,Yes,0,No,18073458464052629349331844072527719168472362715001750695431394993753270084590,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,19423130260817802463189445236652627900358116226070373841950189725816739458198,0x855eac97a2b24dfbcfe57dccd5a8f1aad64804f1d3a321106ccdb82cd6955fca,1142.6574,0.030774,35.1641388276,1.7139861,-33.4501527276,-95.12575550789627,1397.6574,119.571285,-96.01477437549207,0.0015,False,False,Will Scott Bessent be the first to leave the Trump Cabinet in 2025?,will-scott-bessent-be-the-first-to-leave-the-trump-cabinet-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-be-the-first-to-leave-the-trump-cabinet-7yoh_QeiiNXH.jpg,32802,who-will-be-the-first-to-leave-the-trump-cabinet,Yes,0,No,49706024956267568203297249191642625654434009882741959191953903709252609046426,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,68630329440101121608801133365844068219055362231215450554116036561903219379141,0xc798fb82e89b618fb35e32f3c23933b0b69ee7a3e917e6d05e5052127ef72a6d,1140.191555,0.018,20.52344799,19.9533522125,-0.5700957774999961,-2.777777777777759,1217.321555,0.084225,-8.937817827412255,0.0175,False,False,Gavin Newsom out as California Governor in 2025?,gavin-newsom-out-as-california-governor-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/gavin-newsom-out-as-california-governor-in-2025-4QE6d13MAO7K.jpg,16755,gavin-newsom-out-as-california-governor-in-2025,Yes,0,No,44111649897238834819684796754161461019510967038003026237687723253186569739649,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,63916766912641007852787725555904172968460172755380413563508494595043006537585,0xce7379cd072a8b6fec8b9622d7663f431cdce1da47da72045bc2ca3d3346fed5,1138.559997,0.026922,30.652312239234,2.277119994,-28.375192245234,-92.57113141668523,1138.559997,0.0,-92.57113141668523,0.002,False,False,Will Justin Fields be the Top Fantasy Quarterback of the 2025-26 NFL Regular Season?,will-justin-fields-be-the-top-fantasy-quarterback-of-the-2025-26-nfl-regular-season,https://polymarket-upload.s3.us-east-2.amazonaws.com/be4404aa-b35d-462a-a1a9-6dd6ce577194.png,35909,fantasy-football-top-qb-2025,Yes,0,No,10779974199859376525471801204056442720688378927972460447173642435367844549373,2026-01-10,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,45575176162565767400722292297328025515615017625173081209386942372145186436903,0xea3cb70d11b673bd7a2e8a809e0bb2b8e40dbbb429111bc3e96af39ba8d39611,1125.250391,0.034481,38.799758732071,25.880758993,-12.918999739070996,-33.29659812650444,1252.538391,1.324304,-40.07526362530594,0.023,False,False,xAI IPO in 2025?,xai-ipo-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/xai-ipo-in-2025-GTmuS4Nsortq.png,43850,ipos-in-2025,Yes,0,No,11558101297851927165157156651329887958982577259140931262590260625220572878327,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,27489607967254830440928740057210075156058938975022466608385700336406661385026,0x2df7bb9bb2d044408af2a3ef947fd1eb7f5a167d7322cdbb410588af4974ab4e,1125.212695,0.03,33.75638085,27.00510468,-6.7512761700000015,-20.000000000000004,58544.843113,11327.143462,-98.46178129521923,0.024,False,False,Will the US confirm that aliens exist in 2025?,will-the-us-confirm-that-aliens-exist-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/alien+head.jpeg,16166,will-the-us-confirm-that-aliens-exist-in-2025,Yes,0,No,70406907421182777894755898121094257783634079266094899167387730323864532067451,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,95240063980635384389711700976920130330286151970005645915312362757635455311419,0xed3848eec7b1b96bd46d8c47b9d6761a304f37ee60a5bc4280e90e4fa2dea4f0,1118.584681,0.94973,1062.35342908613,1082.2306788675,19.877249781370164,1.8710580901940708,1618.584681,-210.952048,-29.59813339221846,0.9675,False,False,Will the next UK election be called by December 31?,will-the-next-uk-election-is-called-by-december-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/uk-election-called-by-YBeFE9xxrUNy.jpg,16423,uk-election-called-by,No,1,Yes,103987163544260987991532262433517870096186052165281012310649437931429785893640,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,36031453105308488709934763053567864933523259808370876270679961357552950794714,0xe8c12bfd9cc327ec5845b26589e9524fa300310d32c1e0865279b7543204d332,1112.814287,0.01841,20.48691102367,16.692214305,-3.7946967186699996,-18.522542096686582,1127.1,6.866642,-19.555215578312602,0.015,False,False,Will Marty Supreme win Best Cinematography at the 98th Academy Awards?,will-marty-supreme-win-best-cinematography-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50390,oscars-2026-best-cinematography-winner,Yes,0,No,100252951645439451581776687768578604268501429361189956661485053692889049796493,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,88219132871493124649327652671009678305331757461000104990291229145300589709643,0x662ad76e8707b6b024fb5fe88b409be80dc14be5fdb76c003320d35916cc72c8,1111.54623,0.98,1089.3153054,1083.75757425,-5.557731150000095,-0.5102040816326617,5927.31857,-885.590514,-81.34275795975118,0.975,False,False,Will Jeremy Allen White win Best Actor at the 98th Academy Awards?,will-jeremy-allen-white-win-best-actor-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50282,oscars-2026-best-actor-winner,No,1,Yes,62476714082594877124794455769494934890601277462655664615575528002066380754689,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,11781033194130634456456366154266762216099256413338379541556692485159803243878,0x1bf3b0407ccc34052eb9fbad9e1ea6f69b5a15d76013d937826c93fbff019fa8,1111.234659,0.034342,38.162020659378,0.5556173295,-37.606403329878,-98.54405684002097,1111.234659,0.0,-98.54405684002097,0.0005,False,False,Will Trump announce Roger W. Ferguson Jr. as next Fed Chair in 2025?,will-trump-announce-roger-w-ferguson-jr-as-next-fed-chair-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-announce-as-next-fed-chair-7-caEJvKh7b8.jpg,23085,who-will-trump-announce-as-next-fed-chair,Yes,0,No,48894888312699347066889212329580079484704539922553669257220863517809332312809,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,25099113223761451948642723897175231896694114846345789945892418565539807385015,0x0b22c65e4ba3ccfd4196d1510b8659aa10c68214818d0e0d38af36f0888836e5,1111.234659,0.034342,38.162020659378,1.6668519885,-36.495168670878,-95.6321705200629,1111.234659,0.0,-95.6321705200629,0.0015,False,False,Will Trump announce Chamath Palihapitiya as next Fed Chair in 2025?,will-trump-announce-chamath-palihapitiya-as-next-fed-chair-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-announce-as-next-fed-chair-7-caEJvKh7b8.jpg,23085,who-will-trump-announce-as-next-fed-chair,Yes,0,No,88275534228309472835244830475321997602242182954143976209814877574836162708279,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,941135826135402943546033007189560030146929089736019124854084898608564166432,0x7c2710a7af9d9d7da6e58b1edbb723215a852b87f587e204246f6a01ab39e1d8,1111.234659,0.034342,38.162020659378,0.5556173295,-37.606403329878,-98.54405684002097,1111.234659,0.0,-98.54405684002097,0.0005,False,False,Will Trump announce Elon Musk as next Fed Chair in 2025?,will-trump-announce-elon-musk-as-next-fed-chair-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-announce-as-next-fed-chair-7-caEJvKh7b8.jpg,23085,who-will-trump-announce-as-next-fed-chair,Yes,0,No,16538911707255416769031468764366709901881661407843700250229072926399817078663,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,1044125210794696136017215272869273515485038933562588650463191361542707030135,0x74fa488242c818fb448f23a944b7ad8a6ddcb66beffd74db6d0a6889c8c8a36e,1111.234659,0.034342,38.162020659378,1.6668519885,-36.495168670878,-95.6321705200629,1111.234659,0.0,-95.6321705200629,0.0015,False,False,Will Trump announce Arthur Laffer as next Fed Chair in 2025?,will-trump-announce-arthur-laffer-as-next-fed-chair-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-announce-as-next-fed-chair-7-caEJvKh7b8.jpg,23085,who-will-trump-announce-as-next-fed-chair,Yes,0,No,96923828811813551427934880936765796398810116099973187858138778693828730009777,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,75501880203942969902250543266164856592493590269388873408979693242578379223858,0xe26424b7a84fe280b7202c5bd8a6c2763985510ff6a2c663c7aedd23881f7c79,1111.234659,0.034342,38.162020659378,1.6668519885,-36.495168670878,-95.6321705200629,1111.234659,0.0,-95.6321705200629,0.0015,False,False,Will Trump announce Howard Lutnick as next Fed Chair in 2025?,will-trump-announce-howard-lutnick-as-next-fed-chair-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-announce-as-next-fed-chair-7-caEJvKh7b8.jpg,23085,who-will-trump-announce-as-next-fed-chair,Yes,0,No,92139699981076036567522767215832093396231458220992467913651214449505726611129,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,106702846119187897087812643970667837920643874878084227764399327374785488054554,0x9706bea240b14c249e89cfc0cfc4593cb80e903aec4aae89910c086fd49d23b8,1111.234659,0.034342,38.162020659378,92.23247669700001,54.07045603762201,141.68656455651976,1111.234659,0.0,141.68656455651976,0.083,False,False,Will Trump announce Rick Rieder as next Fed Chair in 2025?,will-trump-announce-rick-rieder-as-next-fed-chair-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-announce-as-next-fed-chair-7-caEJvKh7b8.jpg,23085,who-will-trump-announce-as-next-fed-chair,Yes,0,No,85734822130376368686548527740311480584935948820809090611077042511540925874650,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,22170039590494458710938652993400951579178017284773821374947017253836492840187,0x42837846078acea77eb15cd4399b1c4554280f5337806c23b3802affd5a7254e,1111.234659,0.034342,38.162020659378,0.5556173295,-37.606403329878,-98.54405684002097,1111.234659,0.0,-98.54405684002097,0.0005,False,False,Will Trump announce Ron Paul as next Fed Chair in 2025?,will-trump-announce-ron-paul-as-next-fed-chair-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-announce-as-next-fed-chair-7-caEJvKh7b8.jpg,23085,who-will-trump-announce-as-next-fed-chair,Yes,0,No,104660478840169562234278914176790779069647562830175982209255116500836621418598,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,93129434403650768859966255099850693859574161590145150130975978503383063909549,0xd693effa46ff7264753eced044626df49d2036c06d22f0e9fea1e9afb9f85884,1111.234659,0.034342,38.162020659378,1.111234659,-37.050786000378,-97.08811368004191,1111.234659,0.0,-97.08811368004191,0.001,False,False,Will Trump announce Larry Kudlow as next Fed Chair in 2025?,will-trump-announce-larry-kudlow-as-next-fed-chair-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-announce-as-next-fed-chair-7-caEJvKh7b8.jpg,23085,who-will-trump-announce-as-next-fed-chair,Yes,0,No,84664722840278819917535861321834691524538257324208349406609416176663504447164,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,83646399267456151342564594155866945533563835683242420609807812738793295391569,0xbacb4cac4e7ceecce559529eb0111f0db4e45cbcc739db3957acc885a8f82173,1111.001567,0.902703,1002.904447535601,1053.2294855159998,50.325037980398896,5.017929485113033,4466.170093,-848.459583,-73.87582922268801,0.948,False,False,Ghislaine Maxwell released from custody in 2025?,ghislaine-maxwell-released-from-custody-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/ghislaine-maxwell-released-from-custody-in-2025-ZLTfXudkvMAr.jpg,32547,ghislaine-maxwell-released-from-custody-in-2025,No,1,Yes,16816623272351269025991511855057138817768491190544943473495295261359204405899,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,64363447502273727810951885622300334984823192995733592399845260605779604346480,0x6301809524e73edb9ab1bd180101ae6d9588ba78075a64c479f334a6d2a12975,1111.0,0.89,988.79,1087.1135,98.3235,9.9438202247191,4364.0,-1278.879425,-72.01021068392633,0.9785,False,True,Macron out in 2025?,macron-out-in-2025-834,https://polymarket-upload.s3.us-east-2.amazonaws.com/macron+tight+lip.png,16263,macron-out-in-2025,No,1,Yes,76829103262452682809495706312303596619517678311126635179788744002179270771878,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,48451126471681390564675828610810240762308720916091458567360242927144088567337,0x08b39100a4d3d6ad1099e076fb69f781313c5b16975adf189d63542bd1ecca04,1111.0,0.87,966.57,1087.669,121.099,12.528735632183906,1111.0,0.0,12.528735632183906,0.979,False,False,Will OpenAI’s market cap be less than $500B at market close on IPO day?,will-openais-market-cap-be-less-than-500b-at-market-close-on-ipo-day,https://polymarket-upload.s3.us-east-2.amazonaws.com/openai-ipo-closing-market-cap-RiLs850YpL5k.png,48292,openai-ipo-closing-market-cap,No,1,Yes,6122912536415539457721068960901205060237919057489564846781206253065694717085,2026-06-30,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,99930667312263984662350429779633238405479730919491509940964188248931566664629,0x35915279267a71c7a89e07747e645107bd7720209a7ac145ab36af6c6ac35c67,1111.0,0.03,33.33,17.776,-15.554,-46.666666666666664,1111.0,0.0,-46.666666666666664,0.016,False,False,New Coronavirus Pandemic in 2025?,new-coronavirus-pandemic-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/new-coronavirus-pandemic-in-2025-p38YLu9s7Pws.jpg,19221,new-coronavirus-pandemic-in-2025,Yes,0,No,78562750689279665339689342863662389835805807893509611333110391986293366842681,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,106271860367504045884169585273825567637795030629816461116052022063670284409181,0x7648e1930c81aeac61dfa449c00c89d7bdb3958e5f23ec3382623c0bbc1f1f82,1110.9952,0.015,16.664928,13.88744,-2.777488,-16.666666666666664,2221.9952,-2.222,-58.33343000920974,0.0125,False,False,Will the 10-year Treasury yield hit 5.5% in 2025?,will-the-10-year-treasury-yield-hit-5pt5-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-10-year-treasury-yield-hit-5pt5-in-2025-qk1XqizoRRyT.jpg,22509,how-high-will-10-year-treasury-yield-go-in-2025,Yes,0,No,42111772604736271332135722763381643168959479964929543497423121451770695577578,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,75648553599758807820760400986240186978327005811004242427218252697572451485336,0x962e5b226a77266ab429029ee04665e8fcfeb10b91af593786ceab871d2e945f,1110.01338,0.766023,850.29577938774,921.3111054,71.01532601225996,8.351837999642303,2774.989082,-453.950235,-56.65859320071299,0.83,False,False,Will Donald Trump win the Nobel Peace Prize in 2026?,will-donald-trump-win-the-nobel-peace-prize-in-2026-382,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-donald-trump-win-the-nobel-peace-prize-in-2025-qey6H5SNKnXF.jpg,60182,nobel-peace-prize-winner-2026-139,No,1,Yes,96308556109755835434254900303426519652053230974356832970824534225192181988516,2026-10-10,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,76432708248076662847958054374595944260160906427286878324113063044088889415703,0x916d15ccf7f9d3cdf719fd80b6a6325e61007746fc300d59b8f62c1a8d6ca80a,1110.00102,0.011,12.21001122,0.0,-12.210011219999998,-100.0,3884.97102,747.76018,-99.99825022637668,0.0,True,False,US strikes Iran by October 31?,us-strikes-iran-by-october-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/us-strikes-iran-on-526-hfV73Q86GQRN.jpg,52187,us-strikes-iran-by-october-3,Yes,0,No,14137143063616133197116295894862762442005638684750518863169422686821627040667,2025-10-03,False
